"TOA5","CR1000_PROFIL_CO2","CR1000","E7096","CR1000.Std.26","CPU:ICOS_PROFIL_CO2_V8.CR1","53781","Profil_CO2"
"TIMESTAMP","RECORD","CO2_avg(1)","CO2_avg(2)","CO2_avg(3)","CO2_avg(4)","CO2_avg(5)","CO2_avg(6)","H2O_avg(1)","H2O_avg(2)","H2O_avg(3)","H2O_avg(4)","H2O_avg(5)","H2O_avg(6)","Press_avg(1)","Press_avg(2)","Press_avg(3)","Press_avg(4)","Press_avg(5)","Press_avg(6)","Temp_avg(1)","Temp_avg(2)","Temp_avg(3)","Temp_avg(4)","Temp_avg(5)","Temp_avg(6)","H2Odewpoint_avg(1)","H2Odewpoint_avg(2)","H2Odewpoint_avg(3)","H2Odewpoint_avg(4)","H2Odewpoint_avg(5)","H2Odewpoint_avg(6)","Debit_avg(1)","Debit_avg(2)","Debit_avg(3)","Debit_avg(4)","Debit_avg(5)","Debit_avg(6)","Temp_gaine_Avg"
"TS","RN","ppm","ppm","ppm","ppm","ppm","ppm","ppt","ppt","ppt","ppt","ppt","ppt","kPa","kPa","kPa","kPa","kPa","kPa","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","l/min","l/min","l/min","l/min","l/min","l/min",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg"
"2014-08-01 21:15:00",326,410.8044,399.0211,395.5219,396.9683,-0.1831701,398.9921,14.14114,13.39045,13.29274,13.29659,1.854349,2.443192,98.46389,98.44457,98.43095,98.42092,98.88274,98.89,50.6703,50.67034,50.67548,50.6729,50.6677,50.66512,11.83503,11.00819,10.8959,10.89874,-15.56527,-12.20855,0.999,1.025,0.998,0.991,0.891,0.881,22.9831
"2014-08-01 21:30:00",327,410.1313,400.9453,399.6172,398.5615,-0.1831701,398.9921,13.97106,13.18474,13.0844,13.05083,1.854349,2.443192,98.46235,98.44569,98.44267,98.43114,98.88274,98.89,50.65478,50.66514,50.6729,50.66514,50.6677,50.66512,11.65158,10.77549,10.66032,10.61995,-15.56527,-12.20855,1.002,1,0.999,0.994,0.891,0.881,22.82271
"2014-08-01 21:45:00",328,411.015,403.294,403.9723,400.3139,-0.1831701,398.9921,13.91797,13.20322,13.12747,13.14789,1.854349,2.443192,98.46831,98.44202,98.43877,98.4269,98.88274,98.89,50.66252,50.65994,50.65996,50.66256,50.6677,50.66512,11.59489,10.79602,10.70906,10.73058,-15.56527,-12.20855,1.003,1.004,0.991,0.98,0.891,0.881,22.60719
"2014-08-01 22:00:00",329,443.653,417.3634,406.4768,401.9761,-0.1831701,398.9921,13.31876,12.89636,12.87118,12.93297,1.854349,2.443192,98.48677,98.45274,98.44414,98.43208,98.88274,98.89,50.67028,50.66772,50.6677,50.66514,50.6677,50.66512,10.93383,10.44469,10.4141,10.48403,-15.56527,-12.20855,1.011,1.008,1,0.997,0.891,0.881,22.3778
"2014-08-01 22:15:00",330,456.3222,420.3567,417.5223,405.5453,-0.1831701,398.9921,13.22831,12.74385,12.82866,12.83973,1.854349,2.443192,98.47121,98.45161,98.44547,98.43475,98.88274,98.89,50.66512,50.6729,50.67028,50.6677,50.6677,50.66512,10.82899,10.26636,10.36475,10.376,-15.56527,-12.20855,1.014,1.006,1.006,1.006,0.891,0.881,22.19191
"2014-08-01 22:30:00",331,447.0186,420.7899,414.0151,406.8265,-0.1831701,398.9921,13.23551,12.76497,12.80242,12.86339,1.854349,2.443192,98.47425,98.45888,98.45351,98.43721,98.88274,98.89,50.66252,50.6703,50.66772,50.66254,50.6677,50.66512,10.83764,10.29225,10.3353,10.40399,-15.56527,-12.20855,1.015,1.012,1.014,1.01,0.891,0.881,21.92341
"2014-08-01 22:45:00",332,434.9628,415.9238,416.9775,410.3332,-0.1831701,398.9921,13.4203,12.8207,12.8026,12.86138,1.854349,2.443192,98.47807,98.46483,98.45308,98.45296,98.88274,98.89,50.66254,50.66254,50.66254,50.66254,50.6677,50.66512,11.04684,10.35839,10.33544,10.40402,-15.56527,-12.20855,1.018,1.02,1.014,1.016,0.891,0.881,21.66089
"2014-08-01 23:00:00",333,426.7152,409.2681,413.1491,405.7391,-0.1831701,398.9921,13.17726,12.75982,12.73112,12.69254,1.854349,2.443192,98.47752,98.45809,98.44715,98.4351,98.88274,98.89,50.66254,50.66512,50.66254,50.66254,50.6677,50.66512,10.77182,10.28611,10.25074,10.2035,-15.56527,-12.20855,1.023,1.02,1.018,1.01,0.891,0.881,21.37144
"2014-08-01 23:15:00",334,419.51,407.8241,405.2368,404.6018,-0.1831701,398.9921,13.28033,12.70158,12.64995,12.6264,1.854349,2.443192,98.46327,98.45139,98.437,98.42416,98.88274,98.89,50.66512,50.66514,50.66772,50.66256,50.6677,50.66512,10.8868,10.21662,10.15351,10.12373,-15.56527,-12.20855,1.016,1.022,1.018,1.016,0.891,0.881,21.16493
"2014-08-01 23:30:00",335,431.9684,411.8621,410.4659,408.0848,-0.1831701,398.9921,13.3542,12.67614,12.60971,12.63679,1.854349,2.443192,98.46677,98.45485,98.44335,98.43532,98.88274,98.89,50.66252,50.66512,50.66772,50.6703,50.6677,50.66512,10.9708,10.18714,10.10685,10.13769,-15.56527,-12.20855,1.021,1.026,1.021,1.018,0.891,0.881,21.02438
"2014-08-01 23:45:00",336,429.1946,416.7888,413.4646,410.1252,-0.1831701,398.9921,13.20765,12.63459,12.58624,12.61839,1.854349,2.443192,98.46538,98.44503,98.43565,98.42706,98.88274,98.89,50.65994,50.6677,50.66514,50.66256,50.6677,50.66512,10.8046,10.13654,10.07782,10.11467,-15.56527,-12.20855,1.024,1.021,1.013,1.015,0.891,0.881,20.902
"2014-08-02 00:00:00",337,422.24,418.0812,411.5032,411.8325,-0.1831701,398.9921,13.15255,12.64321,12.57727,12.63435,1.854349,2.443192,98.45117,98.42549,98.41823,98.40474,98.88274,98.89,50.65994,50.66512,50.66772,50.66514,50.6677,50.66512,10.73959,10.14379,10.0645,10.13017,-15.56527,-12.20855,1.026,1.034,1.026,1.017,0.891,0.881,20.74648
"2014-08-02 00:15:00",338,430.3159,413.2304,413.3015,408.0302,0.5498725,401.4087,13.19911,12.67228,12.61778,12.61641,0.7839624,0.9886175,98.4341,98.41187,98.408,98.38844,98.79655,98.79903,50.66254,50.6729,50.66512,50.66774,50.65736,50.65996,10.79009,10.17607,10.11105,10.10642,-25.4948,-22.93095,1.027,1.03,1.024,1.022,1.028,1.019,20.62173
"2014-08-02 00:30:00",339,458.0892,431.9308,419.5947,417.6208,0.5498725,401.4087,12.70141,12.31611,12.37505,12.53676,0.7839624,0.9886175,98.43275,98.41746,98.41515,98.3938,98.79655,98.79903,50.67288,50.66514,50.66514,50.67032,50.65736,50.65996,10.21351,9.751314,9.822152,10.01263,-25.4948,-22.93095,1.022,1.02,1.016,1.012,1.028,1.019,20.62738
"2014-08-02 00:45:00",340,479.0834,442.6354,438.9112,430.6624,0.5498725,401.4087,12.57381,12.27517,12.41524,12.5894,0.7839624,0.9886175,98.43375,98.40666,98.40976,98.38979,98.79655,98.79903,50.6677,50.66514,50.66254,50.66512,50.65736,50.65996,10.06274,9.700068,9.869701,10.0746,-25.4948,-22.93095,1.032,1.026,1.023,1.022,1.028,1.019,20.52613
"2014-08-02 01:00:00",341,470.4136,440.0163,442.5065,432.3303,0.5498725,401.4087,12.57105,12.27882,12.35132,12.51711,0.7839624,0.9886175,98.43488,98.42035,98.40878,98.3938,98.79655,98.79903,50.65736,50.66776,50.6677,50.67032,50.65736,50.65996,10.05964,9.706564,9.792561,9.989225,-25.4948,-22.93095,1.023,1.024,1.03,1.021,1.028,1.019,20.21063
"2014-08-02 01:15:00",342,501.5952,487.3494,469.4466,451.6135,0.5498725,401.4087,12.36843,12.11247,12.18417,12.50319,0.7839624,0.9886175,98.43298,98.40742,98.39303,98.38576,98.79655,98.79903,50.65736,50.66774,50.66514,50.66256,50.65736,50.65996,9.816851,9.501536,9.587176,9.971434,-25.4948,-22.93095,1.032,1.034,1.032,1.029,1.028,1.019,19.8648
"2014-08-02 01:30:00",343,599.2198,524.2389,474.7506,469.9233,0.5498725,401.4087,12.26899,12.17231,12.25099,12.46549,0.7839624,0.9886175,98.41553,98.39056,98.37616,98.37157,98.79655,98.79903,50.65994,50.66256,50.66772,50.66512,50.65736,50.65996,9.693877,9.572307,9.666051,9.924164,-25.4948,-22.93095,1.035,1.035,1.03,1.032,1.028,1.019,19.9275
"2014-08-02 01:45:00",344,548.6149,503.5633,476.7725,453.0245,0.5498725,401.4087,12.39523,12.15788,12.26003,12.59651,0.7839624,0.9886175,98.40878,98.38844,98.3804,98.3814,98.79655,98.79903,50.65994,50.67288,50.6677,50.65996,50.65736,50.65996,9.845476,9.554332,9.677702,10.08175,-25.4948,-22.93095,1.024,1.041,1.03,1.032,1.028,1.019,19.66893
"2014-08-02 02:00:00",345,494.3152,468.7927,460.5608,441.1384,0.5498725,401.4087,12.86252,12.55595,12.60409,12.79382,0.7839624,0.9886175,98.38844,98.36967,98.35604,98.36259,98.79655,98.79903,50.6677,50.67032,50.67032,50.66514,50.65736,50.65996,10.39555,10.0318,10.08692,10.31141,-25.4948,-22.93095,1.026,1.036,1.036,1.03,1.028,1.019,19.41495
"2014-08-02 02:15:00",346,504.0886,476.4742,464.8846,450.9748,0.5498725,401.4087,13.08666,12.768,12.77215,12.84611,0.7839624,0.9886175,98.36868,98.36162,98.34872,98.34334,98.79655,98.79903,50.66254,50.66256,50.66256,50.6729,50.65736,50.65996,10.65159,10.281,10.28392,10.36954,-25.4948,-22.93095,1.027,1.036,1.03,1.03,1.028,1.019,19.46835
"2014-08-02 02:30:00",347,490.5716,476.3511,472.8517,457.4113,0.5498725,401.4087,13.20933,12.88738,12.91122,13.00211,0.7839624,0.9886175,98.36007,98.34602,98.34434,98.33531,98.79655,98.79903,50.65994,50.66514,50.6677,50.66254,50.65736,50.65996,10.7904,10.418,10.44545,10.54927,-25.4948,-22.93095,1.031,1.04,1.027,1.03,1.028,1.019,19.51932
"2014-08-02 02:45:00",348,466.3666,446.0319,434.9894,430.4491,0.5498725,401.4087,13.45492,13.18897,13.23645,13.24804,0.7839624,0.9886175,98.352,98.33954,98.32938,98.31632,98.79655,98.79903,50.66252,50.66774,50.66254,50.66772,50.65736,50.65996,11.06633,10.7641,10.81655,10.82772,-25.4948,-22.93095,1.025,1.032,1.031,1.031,1.028,1.019,19.85955
"2014-08-02 03:00:00",349,448.9864,418.89,415.6714,415.7651,0.5498725,401.4087,13.85055,13.63952,13.68176,13.59522,0.7839624,0.9886175,98.34334,98.33784,98.31632,98.32076,98.79655,98.79903,50.66768,50.6729,50.66512,50.66514,50.65736,50.65996,11.50224,11.26959,11.31296,11.2179,-25.4948,-22.93095,1.031,1.036,1.039,1.028,1.028,1.019,20.19966
"2014-08-02 03:15:00",350,442.3639,425.2836,423.0105,420.1756,0.5498725,401.4087,13.98345,13.73142,13.67836,13.61885,0.7839624,0.9886175,98.343,98.3269,98.3146,98.30576,98.79655,98.79903,50.66254,50.6729,50.6703,50.6703,50.65736,50.65996,11.64663,11.36927,11.30894,11.2418,-25.4948,-22.93095,1.04,1.037,1.036,1.028,1.028,1.019,20.36385
"2014-08-02 03:30:00",351,450.2657,429.7217,425.9074,427.1385,0.5498725,401.4087,13.94634,13.66562,13.64706,13.65059,0.7839624,0.9886175,98.32804,98.31037,98.30441,98.3027,98.79655,98.79903,50.65736,50.66516,50.66516,50.66516,50.65736,50.65996,11.6041,11.29423,11.27279,11.27643,-25.4948,-22.93095,1.03,1.033,1.038,1.029,1.028,1.019,20.38752
"2014-08-02 03:45:00",352,437.8636,424.8752,419.9127,419.4947,0.5498725,401.4087,13.95454,13.70429,13.71069,13.75891,0.7839624,0.9886175,98.32436,98.3146,98.30789,98.30405,98.79655,98.79903,50.66512,50.66772,50.66516,50.66254,50.65736,50.65996,11.61243,11.33752,11.34353,11.39594,-25.4948,-22.93095,1.033,1.034,1.032,1.024,1.028,1.019,20.32103
"2014-08-02 04:00:00",353,439.6783,424.2713,420.677,420.7387,0.5498725,401.4087,13.96531,13.7721,13.73813,13.79899,0.7839624,0.9886175,98.33183,98.32134,98.31133,98.30788,98.79655,98.79903,50.6677,50.66256,50.66772,50.66512,50.65736,50.65996,11.62526,11.41308,11.37427,11.44048,-25.4948,-22.93095,1.026,1.036,1.028,1.027,1.028,1.019,20.32765
"2014-08-02 04:15:00",354,438.4257,425.2144,421.8765,421.0884,0.5498725,401.4087,13.82951,13.69088,13.69735,13.80343,0.7839624,0.9886175,98.33185,98.32558,98.31825,98.29885,98.79655,98.79903,50.6651,50.67292,50.66774,50.67032,50.65736,50.65996,11.47752,11.32439,11.33041,11.44392,-25.4948,-22.93095,1.03,1.034,1.039,1.035,1.028,1.019,20.26957
"2014-08-02 04:30:00",355,453.8417,427.3899,424.8644,422.7396,0.5498725,401.4087,13.63066,13.49177,13.52751,13.71893,0.7839624,0.9886175,98.32882,98.31768,98.30328,98.2979,98.79655,98.79903,50.65736,50.66772,50.67034,50.66774,50.65736,50.65996,11.2584,11.10229,11.13996,11.35106,-25.4948,-22.93095,1.027,1.036,1.037,1.029,1.028,1.019,20.17786
"2014-08-02 04:45:00",356,436.8104,425.0293,423.3314,421.2045,0.5498725,401.4087,13.47596,13.4314,13.44804,13.62334,0.7839624,0.9886175,98.31997,98.30251,98.29366,98.28562,98.79655,98.79903,50.65736,50.66514,50.66254,50.66256,50.65736,50.65996,11.08499,11.03243,11.04973,11.24365,-25.4948,-22.93095,1.035,1.031,1.034,1.035,1.028,1.019,19.93571
"2014-08-02 05:00:00",357,437.0857,420.8683,420.0271,418.3505,0.5498725,401.4087,13.43927,13.37547,13.44031,13.6226,0.7839624,0.9886175,98.32344,98.30154,98.29289,98.28886,98.79655,98.79903,50.66254,50.67034,50.66512,50.65996,50.65736,50.65996,11.04445,10.96947,11.04095,11.24335,-25.4948,-22.93095,1.034,1.039,1.037,1.038,1.028,1.019,19.77267
"2014-08-02 05:15:00",358,427.9743,416.5281,415.1801,414.9132,0.5498725,401.4087,13.7591,13.73823,13.81787,13.85968,0.7839624,0.9886175,98.32668,98.30287,98.29961,98.30251,98.79655,98.79903,50.66252,50.67548,50.66512,50.66772,50.65736,50.65996,11.39962,11.37305,11.45985,11.50594,-25.4948,-22.93095,1.036,1.036,1.03,1.034,1.028,1.019,19.88925
"2014-08-02 05:30:00",359,428.4334,413.6937,414.109,413.0081,0.5498725,401.4087,14.32778,14.18034,14.17067,14.05483,0.7839624,0.9886175,98.33686,98.31249,98.30846,98.30595,98.79655,98.79903,50.66254,50.6729,50.66514,50.67288,50.65736,50.65996,12.01429,11.85367,11.84272,11.718,-25.4948,-22.93095,1.034,1.033,1.029,1.032,1.028,1.019,20.18118
"2014-08-02 05:45:00",360,423.3484,411.2398,409.3328,407.8862,0.5498725,401.4087,14.50465,14.29325,14.29984,14.16349,0.7839624,0.9886175,98.32133,98.30711,98.3027,98.29443,98.79655,98.79903,50.66252,50.66512,50.66514,50.66772,50.65736,50.65996,12.19821,11.97312,11.97941,11.83287,-25.4948,-22.93095,1.031,1.027,1.039,1.031,1.028,1.019,20.45505
"2014-08-02 06:00:00",361,420.1251,406.7102,405.912,406.0733,0.5498725,401.4087,15.52919,14.86733,14.79406,14.53502,0.7839624,0.9886175,98.31227,98.30253,98.2931,98.2816,98.79655,98.79903,50.65994,50.66256,50.66512,50.66254,50.65736,50.65996,13.23828,12.57119,12.49444,12.22384,-25.4948,-22.93095,1.034,1.03,1.031,1.025,1.028,1.019,21.0347
"2014-08-02 06:15:00",362,411.1383,403.5088,402.5148,402.5853,0.5498725,401.4087,15.89677,14.9409,14.91095,14.72354,0.7839624,0.9886175,98.31673,98.30214,98.28907,98.28104,98.79655,98.79903,50.66252,50.67032,50.6729,50.6703,50.65736,50.65996,13.59796,12.64641,12.61374,12.41981,-25.4948,-22.93095,1.026,1.03,1.024,1.021,1.028,1.019,21.65459
"2014-08-02 06:30:00",363,411.4001,398.6972,398.0801,397.5805,0.5498725,401.4087,16.08623,15.24455,15.17175,14.83212,0.7839624,0.9886175,98.31748,98.29811,98.28315,98.28082,98.79655,98.79903,50.6677,50.66772,50.67032,50.66772,50.65736,50.65996,13.78027,12.95299,12.87749,12.53171,-25.4948,-22.93095,1.024,1.018,1.019,1.014,1.028,1.019,22.33891
"2014-08-02 06:45:00",364,410.0088,395.9296,396.8759,398.1836,0.5498725,401.4087,16.41167,15.49222,15.35875,14.98069,0.7839624,0.9886175,98.32383,98.31351,98.29295,98.28353,98.79655,98.79903,50.66254,50.67032,50.67032,50.66774,50.65736,50.65996,14.08982,13.202,13.06634,12.68398,-25.4948,-22.93095,1.013,1.015,1.011,1.008,1.028,1.019,22.9696
"2014-08-02 07:00:00",365,403.3883,397.4897,399.365,400.0469,0.5498725,401.4087,16.49629,15.67481,15.49198,15.22642,0.7839624,0.9886175,98.33327,98.31117,98.29985,98.29546,98.79655,98.79903,50.65478,50.65998,50.65994,50.66514,50.65736,50.65996,14.17069,13.3812,13.19964,12.93434,-25.4948,-22.93095,1.021,1.009,1.009,1.003,1.028,1.019,23.50977
"2014-08-02 07:15:00",366,408.4354,400.4874,401.287,400.2076,0.5498725,401.4087,16.34832,15.49956,15.36697,15.29037,0.7839624,0.9886175,98.33537,98.31196,98.31004,98.29659,98.79655,98.79903,50.65736,50.66512,50.65994,50.66254,50.65736,50.65996,14.032,13.20901,13.07718,12.99864,-25.4948,-22.93095,1.014,1.013,1.002,0.996,1.028,1.019,23.60485
"2014-08-02 07:30:00",367,406.16,396.5756,396.4927,394.9459,0.5498725,401.4087,17.40796,16.12349,15.88145,15.68016,0.7839624,0.9886175,98.34017,98.32,98.31429,98.30812,98.79655,98.79903,50.6651,50.66772,50.66772,50.66514,50.65736,50.65996,15.00476,13.81626,13.5828,13.38602,-25.4948,-22.93095,1.007,1.004,0.997,0.991,1.028,1.019,23.79119
"2014-08-02 07:45:00",368,403.8068,396.4325,396.0187,394.4686,0.5498725,401.4087,16.47955,15.81661,15.55054,15.55643,0.7839624,0.9886175,98.34477,98.31922,98.32101,98.31026,98.79655,98.79903,50.66252,50.66772,50.65994,50.66514,50.65736,50.65996,14.15683,13.52074,13.26074,13.26485,-25.4948,-22.93095,0.999,0.996,0.999,0.998,1.028,1.019,23.9788
"2014-08-02 08:00:00",369,399.9397,393.8855,393.82,392.7109,0.5498725,401.4087,17.6267,16.40365,15.89986,15.78308,0.7839624,0.9886175,98.34592,98.32043,98.30351,98.29102,98.79655,98.79903,50.65996,50.6729,50.66256,50.6729,50.65736,50.65996,15.19982,14.08176,13.5989,13.48371,-25.4948,-22.93095,1.002,0.999,0.994,0.979,1.028,1.019,24.59122
"2014-08-02 08:15:00",370,397.6574,388.7402,389.0084,387.3161,0.5498725,401.4087,17.4548,16.4675,16.1951,16.20888,0.7839624,0.9886175,98.33308,98.30217,98.30162,98.29185,98.79655,98.79903,50.65996,50.65736,50.66514,50.66254,50.65736,50.65996,15.04525,14.1388,13.88161,13.89318,-25.4948,-22.93095,0.993,0.996,0.992,0.99,1.028,1.019,25.15307
"2014-08-02 08:30:00",371,394.0029,387.6053,388.1439,388.7772,0.5498725,401.4087,17.7227,16.83911,16.46375,16.25944,0.7839624,0.9886175,98.33294,98.29375,98.28013,98.27687,98.79655,98.79903,50.66514,50.66514,50.65996,50.65996,50.65736,50.65996,15.28232,14.48233,14.13186,13.93877,-25.4948,-22.93095,0.991,0.987,0.988,0.973,1.028,1.019,26.15273
"2014-08-02 08:45:00",372,391.2288,385.2255,385.7466,385.6031,0.5498725,401.4087,17.5367,16.92622,16.93023,16.59973,0.7839624,0.9886175,98.3297,98.29565,98.30165,98.27515,98.79655,98.79903,50.66252,50.67032,50.66512,50.66254,50.65736,50.65996,15.11763,14.56243,14.56712,14.25804,-25.4948,-22.93095,0.987,0.978,0.974,0.959,1.028,1.019,26.92501
"2014-08-02 09:00:00",373,389.2501,382.4404,385.1627,384.1736,0.5498725,401.4087,17.78932,17.30028,16.69976,16.59174,0.7839624,0.9886175,98.33774,98.3047,98.2938,98.28341,98.79655,98.79903,50.65994,50.66772,50.66254,50.65996,50.65736,50.65996,15.34116,14.90282,14.35382,14.25195,-25.4948,-22.93095,0.971,0.973,0.92,0.955,1.028,1.019,27.75974
"2014-08-02 09:15:00",374,384.3728,384.6638,384.9508,384.8778,0.5498725,401.4087,18.75639,17.1909,16.68559,16.21851,0.7839624,0.9886175,98.32121,98.29033,98.27711,98.26155,98.79655,98.79903,50.66514,50.66514,50.6729,50.66774,50.65736,50.65996,16.16603,14.80194,14.33809,13.89759,-25.4948,-22.93095,0.97,0.98,0.962,0.966,1.028,1.019,28.40214
"2014-08-02 09:30:00",375,389.1385,384.8806,385.2753,385.3819,0.5498725,401.4087,17.90537,16.93961,16.68078,16.40113,0.7839624,0.9886175,98.32723,98.28227,98.27098,98.27196,98.79655,98.79903,50.65736,50.66514,50.65736,50.66514,50.65736,50.65996,15.44112,14.57265,14.33268,14.07177,-25.4948,-22.93095,0.952,0.961,0.942,0.943,1.028,1.019,28.13375
"2014-08-02 09:45:00",376,391.1595,385.0403,383.7356,384.2379,0.5498725,401.4087,18.44048,17.1392,16.96795,16.66334,0.7839624,0.9886175,98.31776,98.29859,98.28651,98.27155,98.79655,98.79903,50.66512,50.66772,50.66256,50.65996,50.65736,50.65996,15.89956,14.75671,14.59919,14.31654,-25.4948,-22.93095,0.963,0.956,0.954,0.971,1.028,1.019,27.41419
"2014-08-02 10:00:00",377,386.7267,383.3162,382.9685,383.0242,0.5498725,401.4087,19.40885,17.54343,17.64818,17.05512,0.7839624,0.9886175,98.3347,98.30049,98.28803,98.28058,98.79655,98.79903,50.6677,50.66514,50.66772,50.66252,50.65736,50.65996,16.70527,15.11901,15.2095,14.67755,-25.4948,-22.93095,0.957,0.965,0.937,0.942,1.028,1.019,27.70653
"2014-08-02 10:15:00",378,388.0684,385.0586,384.5669,383.778,0.5498725,401.4087,17.69585,16.61508,16.34,16.37078,0.7839624,0.9886175,98.32951,98.29648,98.28842,98.28382,98.79655,98.79903,50.66772,50.66514,50.66512,50.6703,50.65736,50.65996,15.25816,14.27569,14.01681,14.04495,-25.4948,-22.93095,0.957,0.925,0.981,0.938,1.028,1.019,27.75614
"2014-08-02 10:30:00",379,389.7878,384.0225,383.6799,383.9968,0.5498725,401.4087,17.71699,16.98588,17.0096,17.25586,0.7839624,0.9886175,98.35102,98.32143,98.31184,98.30685,98.79655,98.79903,50.66252,50.66514,50.65996,50.6729,50.65736,50.65996,15.28016,14.62106,14.64115,14.8632,-25.4948,-22.93095,0.957,0.969,0.97,0.954,1.028,1.019,26.92142
"2014-08-02 10:45:00",380,389.1042,382.2374,385.0256,383.7201,0.5498725,401.4087,20.93911,18.79908,18.13195,17.78526,0.7839624,0.9886175,98.32624,98.30436,98.29414,98.28417,98.79655,98.79903,50.65994,50.65994,50.66254,50.65996,50.65736,50.65996,17.90437,16.19907,15.63212,15.32927,-25.4948,-22.93095,0.956,0.948,0.957,0.941,1.028,1.019,26.78549
"2014-08-02 11:00:00",381,389.1344,384.3334,382.1369,382.5167,0.5498725,401.4087,20.022,17.98467,17.73606,17.56291,0.7839624,0.9886175,98.30994,98.2813,98.27634,98.27132,98.79655,98.79903,50.6651,50.66512,50.66254,50.66514,50.65736,50.65996,17.19208,15.5027,15.28508,15.13157,-25.4948,-22.93095,0.954,0.956,0.955,0.933,1.028,1.019,27.47542
"2014-08-02 11:15:00",382,388.409,385.4102,385.8504,383.9633,0.5498725,401.4087,18.2634,17.50872,17.1923,17.17988,0.7839624,0.9886175,98.34924,98.31834,98.31721,98.29573,98.79655,98.79903,50.66512,50.66256,50.66772,50.66772,50.65736,50.65996,15.75369,15.09101,14.80762,14.79304,-25.4948,-22.93095,0.976,0.968,0.952,0.951,1.028,1.019,27.08948
"2014-08-02 11:30:00",383,390.8762,386.4521,386.9244,386.394,0.5498725,401.4087,18.3243,17.54817,17.38872,17.44065,0.7839624,0.9886175,98.3556,98.32258,98.3124,98.29185,98.79655,98.79903,50.66772,50.66512,50.6703,50.6677,50.65736,50.65996,15.80666,15.12668,14.98322,15.02628,-25.4948,-22.93095,0.961,0.95,0.954,0.967,1.028,1.019,26.39737
"2014-08-02 11:45:00",384,393.6742,385.9348,386.3261,385.7988,0.5498725,401.4087,19.22869,18.13912,17.98141,17.89871,0.7839624,0.9886175,98.35441,98.33986,98.31832,98.31217,98.79655,98.79903,50.66252,50.66254,50.66774,50.65996,50.65736,50.65996,16.56191,15.64551,15.50585,15.43299,-25.4948,-22.93095,0.975,0.96,0.959,0.967,1.028,1.019,25.69452
"2014-08-02 12:00:00",385,396.374,383.6471,384.2567,384.3721,0.5498725,401.4087,22.58616,20.76563,20.47368,19.06613,0.7839624,0.9886175,98.31737,98.29643,98.27688,98.26899,98.79655,98.79903,50.66512,50.66772,50.65736,50.65996,50.65736,50.65996,19.11163,17.7675,17.53978,16.41478,-25.4948,-22.93095,0.978,0.957,0.964,0.962,1.028,1.019,25.84803
"2014-08-02 12:15:00",386,391.7702,385.454,385.1353,384.5624,0.1427913,400.5659,20.96071,18.90282,18.46706,18.16905,1.321399,1.662508,98.32161,98.29722,98.279,98.2709,98.68562,98.68327,50.66514,50.6703,50.6677,50.66772,50.66254,50.65736,17.92005,16.28427,15.91591,15.66031,-19.59717,-16.91745,0.977,0.935,0.954,0.957,0.939,0.948,26.09402
"2014-08-02 12:30:00",387,393.7557,386.0681,385.8874,386.0786,0.1427913,400.5659,19.46976,18.14073,18.08022,17.79783,1.321399,1.662508,98.31276,98.28111,98.25864,98.24963,98.68562,98.68327,50.66768,50.66514,50.66772,50.66772,50.66254,50.65736,16.75124,15.6376,15.58185,15.33495,-19.59717,-16.91745,0.939,0.959,0.957,0.962,0.939,0.948,25.79105
"2014-08-02 12:45:00",388,392.145,386.2504,386.1876,385.5523,0.1427913,400.5659,19.27273,18.17216,17.90733,17.84335,1.321399,1.662508,98.30492,98.27303,98.26461,98.25636,98.68562,98.68327,50.66252,50.66514,50.66512,50.66772,50.66254,50.65736,16.58995,15.66334,15.43294,15.37581,-19.59717,-16.91745,0.969,0.969,0.99,0.97,0.939,0.948,25.34229
"2014-08-02 13:00:00",389,390.6457,384.9416,384.9487,384.406,0.1427913,400.5659,19.87858,18.43167,18.06842,17.91105,1.321399,1.662508,98.31718,98.28838,98.28051,98.26611,98.68562,98.68327,50.66252,50.66512,50.66254,50.65998,50.66254,50.65736,17.0797,15.88742,15.57515,15.43636,-19.59717,-16.91745,0.978,0.96,0.958,0.935,0.939,0.948,25.38464
"2014-08-02 13:15:00",390,395.8648,385.16,384.9945,384.4718,0.1427913,400.5659,19.18736,17.8812,17.70831,17.63859,1.321399,1.662508,98.32814,98.2999,98.28148,98.27762,98.68562,98.68327,50.66252,50.6703,50.65994,50.66254,50.66254,50.65736,16.52387,15.41577,15.26152,15.1995,-19.59717,-16.91745,0.984,0.989,0.97,0.959,0.939,0.948,25.4022
"2014-08-02 13:30:00",391,386.8563,382.9522,381.3161,381.8469,0.1427913,400.5659,20.81299,18.47581,18.4443,18.19855,1.321399,1.662508,98.31602,98.29532,98.28514,98.27783,98.68562,98.68327,50.6677,50.66772,50.66512,50.6677,50.66254,50.65736,17.80677,15.92591,15.89758,15.68668,-19.59717,-16.91745,0.982,0.973,0.971,0.954,0.939,0.948,25.87271
