;;;;;Ray1;Ray2;Ray3;Ray4;Ray5;Ray6;Ray7;Ray8;Ray9;Ray10;Ray11;Ray12;Ray13;Ray14;Ray15;Ray16;Ray17;Ray18;Ray19;Ray20;Ray21;Ray22;Ray23;Ray24;Ray25;Ray26;Ray27;Ray28;Ray29;Ray30;Ray31;Ray32;Ray33;Ray34;Ray35;Ray36;Ray37;Ray38;Ray39;Ray40;Ray41;Ray42;Ray43;Ray44;Ray45;Ray46;Ray47;Ray48;Ray49;Ray50;Ray51;Ray52;Ray53;Ray54;Ray55;Ray56;Ray57;Ray58;Ray59;Ray60;Ray61;Ray62;Ray63;Ray64;Ray65;Ray66;Ray67;Ray68;Ray69;Ray70;Ray71;Ray72;Ray73;Ray74;Ray75;Ray76;Ray77;Ray78;Ray79;Ray80;Ray81;Ray82;Ray83;Ray84;Ray85;Ray86
101;2010;113;1145;0;15.39;34.63;34.38;16.4;29.02;23.72;30.9;10.46;33.46;11.3;31.18;19.07;11.97;18.97;17.63;14.78;18.91;21.58;28.51;35.31;170.3;184.9;13.89;19.52;13.93;33.64;13.64;17.5;27.47;21.38;20.7;14.92;22.73;26.28;28.19;24.46;13.59;18.53;21.12;42.43;42;12.05;149.7;30.28;7.127;20.11;14.34;15.55;11.82;36.06;17.62;11.6;19.19;11.56;20.06;5.94;15.44;21.13;8.26;24.85;34.52;26.4;23.65;191.1;180;20.36;25.92;14.68;11.91;22.5;16.11;29.14;77.54;28.1;22.08;35.65;16.22;24.04;8.97;10.35;12.06;23.2;28.87;26.18;38.21;162.3
101;2010;113;1200;0;18.25;41.86;40.85;20.04;35.36;28.94;36.99;12.97;39.29;13.58;37.97;22.8;14.41;22.65;20.98;18.27;22.46;25.94;34.03;43.18;205.5;222.5;16.98;23.46;16.75;40.15;15.99;21.18;33.8;26.02;25.03;17.91;27.06;31.28;33.79;29.13;16.61;22.65;25.85;50.93;50.56;14.09;179.5;37.55;8.74;23.85;17.39;18.58;14.47;45.64;21.78;14.17;22.9;13.66;23.57;7.314;18.16;25.67;10.19;30.73;41.55;32.18;28.9;235.1;221.3;25.25;31.82;17.4;14.58;26.85;19.85;35.94;97;34.21;26.78;42.94;19.83;28.82;11.16;12.4;15.04;28.61;35.5;31.98;46.5;194.5
101;2010;113;1215;0;26.97;59.94;60.73;28.99;51.78;42.57;54.25;19.19;57.98;20.18;55.73;34.3;21.29;33.19;30.81;26.68;32.65;37.97;50.4;63.72;294.2;320.8;24.68;34.47;24.97;59.74;23.25;31.16;50;38.29;36.13;26.24;39.63;45.95;51.11;42.81;24.31;32.73;37.21;74.97;74.97;20.41;251;53.6;12.82;35.79;25.39;27.38;21.38;64.52;32.13;20.65;33.35;20.67;34.17;10.72;27.31;37.07;15.27;43.79;60.78;46.6;41.91;335.5;314.4;36.82;47.34;25.86;21.32;39.37;29.24;52.8;139.2;50.72;39.54;63.18;29.35;42.74;15.75;18.31;22.45;41.96;51.93;46.42;67.34;271.5
101;2010;113;1230;0;31.69;75.11;70.91;36.84;62.28;52.13;66.21;23.48;73.14;24.11;65.47;38.84;27.32;40.31;38.63;34.81;43.07;47.93;60.62;76.78;357.6;382;30.66;39.73;27.13;68.05;29.16;39.57;59.13;47.44;45.13;31.91;48.15;55.52;57.24;51.74;28.19;42.36;46.67;95.1;88.8;26.31;315.7;68.68;16.07;41.15;33.16;32.65;25.45;78.16;38.62;25.57;43.04;24.33;42.09;13.14;31.51;48.85;18.09;55.1;72.02;59.61;52.38;408.5;377.8;45.48;56.14;30.11;25.79;49.36;38.36;66.04;173.6;58.94;47.35;77.68;34.66;50.46;19.31;22.69;26.98;51.07;63.76;59.44;85.3;338.9
101;2010;113;1245;0;24.48;58.65;56.76;28.35;47.57;39.17;50.9;17.57;53.27;18.79;51.35;31.65;20.41;31.33;30.33;26.97;32.76;36.18;46.53;58.99;293.6;308.1;23.71;30.95;22.33;54.71;22.18;29.24;45.12;34.88;35.59;24.83;37.68;43.18;44.38;39.94;22.69;32.52;34.79;70.57;67.11;20.06;262.4;52.34;12.16;31.98;24.65;25.5;19.63;62.39;29.46;19.49;32.56;19.16;33.57;10.1;25.04;36.59;13.9;43.04;54.41;45.06;38.97;332;303.3;33.63;43.43;23.82;20.66;37.72;28.11;48.95;133;44.43;37.58;59.32;26.48;39.03;15.75;17.22;19.93;38;48.35;44.96;64.72;283.9
101;2010;113;1300;0;28.24;65.69;63.8;29.78;54.42;44.24;56.87;19.63;61.7;21.09;56.48;36.54;22.81;35.93;32.63;27.32;35.34;38.81;53.76;64.72;321.9;346.5;25.89;35.73;26.02;60.31;25.51;31.67;49.94;38.78;38.27;28.25;41.54;48.21;52.58;44.39;24.61;34.5;38.24;76.05;78.13;22.15;290.1;56.18;13.41;37.7;26.51;28.51;22.41;68.95;31.46;21.11;35.55;21.88;37.28;11.09;28.74;37.76;15.82;45.73;61.83;47.19;42.75;361.4;337.7;36.21;46.89;27.7;22.9;41.67;28.88;51.88;139.4;51.62;41.39;64.3;29.8;42.84;16.92;19.58;22.53;41.26;52.13;47.75;67.1;313.6
101;2010;113;1315;0;39.17;89.9;88.6;41.38;72.37;61.8;76.04;27.33;80.7;29.12;79.87;50.14;29.77;49.66;46.29;38.39;45.73;51.74;72.16;93.8;431.8;470.4;37.69;47.92;36.64;86.9;33.81;42.38;70.46;53.78;50.03;38.03;58.33;66.77;71.38;59.98;37.13;47.14;53.02;103.1;104.3;28.64;388.6;80.9;18.87;51.82;35.2;40.36;30.43;101.4;45.24;31.54;46.35;30.16;54.18;16.36;38.78;50.08;21.73;64;84.1;63.82;58.68;489.9;474.7;52.21;65.18;38.6;33.61;56.45;40.31;73.21;203.9;70.42;56.42;88.9;41.81;59.39;24.26;26.37;31.32;58.94;72.44;63.49;95.2;421.4
101;2010;113;1330;0;50.96;110.3;118.2;54.49;91;80.9;97.8;35.24;99.8;38.31;105.9;66.41;37.67;62.96;61.5;51.03;58.33;68.63;90.9;125.9;548.2;591.4;50.6;62.09;48.17;118.9;41.96;56.33;94.3;71.72;64.63;48.01;76.36;86.6;94.5;79.37;49.72;60.29;67.97;135.8;135;34.65;473.7;102.4;25.54;68.01;45.39;53.32;39.57;132.1;62.91;42.52;59.41;38.69;71.49;20.99;49.76;65.04;28.38;84.2;109.2;83.4;74.47;614.2;601.3;71.07;85.8;48.75;43.74;72.73;55.59;97.8;273.2;91.7;74;119.4;56.09;81.4;31.61;32.43;40.37;78.44;96.4;82.7;129.6;518.5
101;2010;113;1345;0;63.64;135.1;151.3;67.62;102.6;96.3;116.5;41.6;112.9;47.92;130.2;81.5;43.3;73.92;77.59;63.23;68.18;84.3;108.2;153.1;656.9;679;64.31;73.21;59.41;155.1;48.79;65.79;115.9;87.1;75.52;54.06;93;108.6;113.8;95.6;70.67;69.86;81.7;161.1;155.7;39.29;540.8;122.4;32.38;82;54.27;67.1;47.4;153.5;78.81;55.39;70.41;47.57;98.6;25.93;59.54;76.13;32.98;97.9;129.9;98.6;88.2;709.4;709.1;91.5;102;60.76;53.6;88.1;72.1;120.6;343.6;106.9;89.1;145.2;73.78;103.8;39.19;36.75;46.43;94.5;116.1;99.1;158.4;615.7
101;2010;113;1400;0;57.16;123.2;134.6;59.17;96.8;88.1;107.3;38.45;105.6;44.72;116.9;76.05;40.83;68.13;68.43;55.76;63.75;75.94;100.2;135.6;605.4;635.5;55.55;68.25;54.96;139.6;45.85;60.69;105.8;76.52;70.13;50.35;82.3;98.9;106.9;87.1;60.98;62.83;73.53;149.7;145.1;36.22;498.5;110.2;28.27;76.22;50.32;59.51;42.39;130.8;67.25;47.25;64.21;44.89;85.4;22.62;55.55;69.5;30.41;87.4;117.4;89.5;80.5;653.1;638;77.21;92.6;56.24;47.11;80.1;60.14;104.2;293.3;98.1;81.6;132.1;64.59;93.5;33.85;33.83;42.16;85;103.3;89.8;137.5;561
101;2010;113;1415;0;50.54;114.8;118;53.07;87.8;79.94;96.6;34.44;99.4;38.85;103.8;66.25;37.47;62.62;60.8;48.75;58.01;67.42;90.1;122.4;547.4;581.6;50.51;61;48.36;120.3;41.76;55.3;93.5;68.86;63.03;45.62;74.51;88.1;94.1;78.13;50.8;56.77;67.29;136.2;131.6;33.96;461.7;98.7;25.85;69.52;46.63;54.02;38.79;120.9;59.57;41.31;58.34;40.69;77.36;20.67;49.53;63.07;27.47;80.5;107.8;82.1;72.75;602.1;579.9;68.14;82.2;51.5;42.89;73.89;53.74;94.7;265.7;88;72.04;121.8;57.61;81.2;29.89;31.07;38.53;77.72;91.7;80.8;123.3;511.3
101;2010;113;1430;0;33.88;79.86;76.16;37.65;67.27;55.19;70.04;25.14;75.96;26.23;70.04;43.45;28.13;43.19;40.63;36.14;44.54;48.99;66.07;79.41;392.2;412.9;32.38;42.31;30.16;74.3;30.65;41.23;62.43;49.43;48.22;33.39;50.25;59.4;61.82;54.26;30;44.61;48.56;98.5;95.1;26.77;345.9;70.75;16.64;45.23;33.58;34.47;27.4;84.4;40.2;26.46;45.15;25.87;43.58;14.21;34.17;48.75;19.58;57.65;76.13;61.32;55.23;446.4;408.4;47.71;58.79;32.41;27.95;51.03;38.73;68.21;179.2;62.3;51.59;80.4;36.92;53.11;20.41;23.72;28.44;53.96;66.35;61.44;88.2;371.3
101;2010;113;1445;0;27.42;65.14;64.07;29.41;52.19;42.41;55.36;19.61;59.67;21.22;56.39;37.04;21.83;34.86;32.37;27.47;34.34;37.82;52.97;62.37;317.5;342.5;25.75;34.01;25.64;60.76;25.14;31.02;48.01;37.54;37.09;26.74;41.04;47.82;50.48;43.14;24.42;34.29;37.11;75.27;74.43;21.34;288.7;54.15;12.75;38.14;25.83;27.69;22.14;65.38;31.07;20.51;34.85;21.5;35.82;11.09;29.19;37.32;15.43;44.35;59.95;46.95;43.08;362.2;329.2;35.84;47.03;27.3;22.25;41.26;28.29;52.05;135.9;49.03;41.01;62.13;29.23;41.54;16.15;19.22;21.86;41.07;50.72;47.01;66.6;310.6
101;2010;113;1500;0;33.94;76.78;79.53;35.3;64.38;53.14;68.19;24.4;71.66;26.77;70.32;47.27;26.09;42.66;39.06;32.36;40.6;46.78;64.57;77.07;377.7;412;31.23;43.69;32.57;77.61;29.94;38.24;60.24;47.18;44.37;32.31;48.83;57.48;65.34;54.43;30.16;39.93;44.69;91.4;92.9;24.41;330.5;62.3;15.92;48.5;30.72;34.37;27.38;76.29;39.34;24.84;40.91;26.64;42.52;13.25;35.88;44.57;19.67;52.62;75.1;57.21;51.52;424.9;396.4;44.91;58.36;34.12;26.29;49.2;34.73;63.13;162.4;62.71;51.24;77.84;36.85;53.51;18.87;22.63;27.51;51.19;62.64;56.9;80.8;356.6
101;2010;113;1515;0;45.67;101.2;106.4;46.87;86.5;70.39;91.7;32.38;96.7;35.47;93.3;63.99;35.31;56.94;52.01;42.51;55.05;63.76;85.8;101.5;494.1;534.3;41.29;59.15;43.59;103.8;40.33;51.4;81.4;63.75;58.77;43.69;64.94;76.24;88.3;73.25;39.53;52.93;59.53;122.5;124.4;32.72;424.7;80.3;21.51;65.29;41.17;46.11;36.88;99.8;52.29;32.72;55.41;35.83;55.06;17.36;48.53;59.28;26.34;69.47;99.7;75.68;67.65;549.5;510.2;59.1;77.62;45.48;35.11;65.91;46.48;82.8;212;84.3;69.22;103.9;49.34;72.17;24.74;30.25;36.52;66.76;82.2;76.06;107;459.5
101;2010;113;1530;0;56.14;119.9;133.4;57.09;98.2;84.1;109.9;39.36;105.8;44.93;115.6;81.8;39.88;67.04;65.53;51.06;60.89;76.02;103.4;128.5;588.4;641.2;51.43;74.39;54.57;132.8;47.35;58.75;95.7;75.53;66.84;50.22;79.1;92.9;115.5;90.2;51.82;60.81;67.94;144.4;142.3;36.47;495.8;93.9;26.11;84.4;46.57;57.37;44.55;119.5;65.83;40.31;62.94;44.3;69.12;20.7;59.18;67.83;31.73;81.7;118.8;87.7;76.62;642.9;615.1;70.7;98.1;56.38;42.82;78.49;54.63;97.3;254.4;98;82.6;127.4;59.18;88.2;30.11;35;42.8;80.3;96.5;87.5;133.8;544
101;2010;113;1545;0;61.77;127.3;159.5;62.24;101;97.5;125.3;43.54;109.6;61.65;124.6;101.8;42.68;70.37;78.88;56.75;63.9;84;122.9;138.9;668.1;727.6;58.23;91.8;62.94;149.9;54.11;59.61;100.1;83.7;69.02;50.81;88.2;114.4;154;101.7;56.92;58.9;71.98;153.9;144.6;37.53;548;89.6;32.44;104;47.41;66.38;50.03;117.2;81.3;42.91;67.34;49.34;69.85;20.92;70.16;67.75;34.21;79.36;130.8;86.9;77.15;677.4;658.3;71.73;116.1;67.15;45.33;87.4;52.81;97.5;250.5;102.4;87.1;141.5;61.66;93.9;31.44;42.36;45.34;79.44;94.9;88.9;146.3;590.6
101;2010;113;1600;0;56.9;121.1;131.9;56.44;95.1;87.7;110.6;39.37;104.9;49.2;112.1;85.9;38.66;65.27;67.44;49.07;57.79;73.2;101.1;123.1;601.1;666.9;51.18;80.6;58.86;130.9;48.9;53.84;91.3;74.17;63.17;48.22;81.2;99.7;114.9;91.2;49.99;54.42;66.03;134.6;134.8;34.39;504.7;84.5;25.83;86.8;43.79;59.77;42.62;108.4;66.69;37.47;59.01;44.13;62.9;19.56;64.05;62.13;31.69;72.57;118.6;80.4;72.47;613.7;627.3;66.68;99.9;59.69;41.49;77.98;47.6;88.7;222.7;94.6;78.77;126.1;56.35;83.8;27.15;37.47;43.23;73.85;88.1;80.6;124.4;537.1
101;2010;113;1615;0;58.97;122;146.8;58.69;97.5;86.1;115.7;40.53;109.5;47.39;115;87.5;39.53;68.03;68.36;48.58;60.81;76.69;107.9;128.3;606.7;697.9;52.62;78.59;62.71;137.8;49.98;56.21;93.7;78.88;67.28;51.88;84.2;97.9;117.6;98.7;50.25;56.46;67.22;138.6;141.3;37.91;516.7;87;25.18;94.6;45.65;59.5;45.39;110.2;64.77;37.19;60.75;46.49;64.07;20.26;73.67;67.23;33.63;75.57;122.7;84.8;76;650.2;648.2;66.67;111.4;61.32;41.9;79.74;49.58;94.6;228.9;100.7;83.5;125.4;59.96;87.6;27.91;39.9;44.57;78.44;92.4;84.2;122.4;546.4
101;2010;113;1630;0;56.75;114.6;136.8;59.11;91.8;81.6;106.8;38.08;104.8;44.25;107.6;81.9;37.26;64.64;62.38;46.59;57.04;70.81;101.8;120.4;555.2;684.8;52.92;74.12;58.22;127.4;47.54;52.45;87.8;73.83;63.48;48.19;78.42;86.4;106.3;97.4;48;53.05;63.13;131.5;132.9;35.99;537.7;83.4;23.22;98.4;45.34;53.92;43.35;104.4;58.25;35.2;58.42;43.77;60.95;19.56;81.9;66.11;33.35;71.49;117.2;79.74;71.81;621.4;630.3;61.94;105.2;58;37.77;84.5;45.76;91.1;217.3;95.7;77.27;117;57;85.2;26.15;38.69;45.1;73.94;85.3;79.42;110.3;544.5
101;2010;113;1645;0;81.6;127.3;196.8;64.05;90.6;100;112.5;39.37;107.5;55.01;122.3;89.2;40.43;72.42;68.27;52.47;60.94;85.1;130.6;133.5;585.7;866;80.1;83.9;93.3;146.3;53.42;52.42;100.2;78.3;69.05;49.05;84;85.6;139.4;130.8;61.56;52.31;68.06;133.8;130.9;36.73;728.5;86.2;25;167.7;57.66;59.62;44.98;117.7;58.54;35.05;74.77;48.48;64.31;24.14;152.5;78.5;46.11;74.36;134.9;78.81;70.76;620.4;682.6;71.58;146.6;66.9;39.85;158;45.25;93.2;225.6;102.3;86.1;124.4;65.28;100.5;27.4;44.89;48.27;88.6;85.9;80;108.2;634.3
101;2010;113;1700;0;50.96;123.6;149.8;48.59;84.5;79.72;94;33.27;102.5;53.66;98.6;82.4;38.37;60.21;55.86;42.38;56.66;66.06;109.7;110.1;530.8;686.5;59.33;67.61;73.84;110.3;55.27;49.48;82.2;64.18;63.35;44.97;71.57;82.9;104.4;83.4;41.6;48.63;59.3;126.6;120.9;32.94;549.2;80.5;21.59;111.6;43.44;50.58;41.4;105.7;54.83;32.65;66.67;41.47;57.97;19.83;87.9;64.48;31.68;70.75;115.2;73.63;65.76;582.1;640.2;58.91;107.8;60.16;38.5;96.3;41.87;85.6;204.6;87.2;74;106;58.88;85;25.27;37.75;40.9;70.76;83.1;72.95;100.7;535.3
101;2010;113;1715;0;47.73;103.4;129.7;44.52;73.9;64.03;79.99;28.87;94.9;44.26;86.2;73.95;32.31;50.52;47.57;36.88;48.53;55.36;98;93.3;513.6;616;43.28;59.77;58.17;95.5;44.91;42.39;67.94;62.35;58.08;39.94;59.57;75.11;90;70.76;34.86;41.48;49.44;112.7;107.4;28.64;496.6;69.02;18.19;100;35.71;43.31;35.65;89.8;46.27;27.43;49.51;37.51;49.87;17.69;71.87;52.32;27.33;61.84;95.3;63.38;58.13;522.5;575.9;49.89;94.3;51.76;34.9;72.4;34.61;73.12;170.8;76.52;66.09;88.5;51.45;75.17;21.5;32.03;35.8;59.15;74.79;62.9;83.7;475.9
101;2010;113;1730;0;35.47;81;89.1;34.55;64.02;50.72;67.53;24.12;76.58;30.05;70.24;54.29;25.93;42.05;38.36;30.32;39.84;44.84;71.23;73.96;408.8;451.2;31.74;47.42;37.4;76.27;32.21;36.13;55.93;46.7;44.75;33.26;48.04;58.74;68.66;56.16;28.7;36.39;41.61;91.2;92.3;24.73;356.3;55.78;15.22;59.48;29.82;34.19;29.24;69.22;38.17;23.14;38.97;28.29;40.47;12.99;41.86;43;20.75;48.91;75.07;55.35;50.65;444.5;424.6;41.69;63.36;38.27;24.56;50.42;30.3;60.84;144.7;61.9;49.99;72.23;37.5;54.26;17.4;24.57;26.97;48.62;59.04;54.23;71.99;391.3
101;2010;113;1745;0;29.97;70.27;69.96;31.65;57.49;44.72;60.72;21.3;66.01;24.21;60.28;43.1;22.96;38.25;33.46;27.39;35.66;39.84;57.27;65.64;340.2;371;27.51;39.9;29.69;66;27.73;32.27;50.91;41;37.56;28.68;42.01;49.83;58.57;47.7;25.67;33.81;38.09;80.3;81.5;22.22;300.6;51.57;13.8;45.27;26.7;29.79;24.7;63.17;32.7;21.13;35.36;23.65;36.68;11.13;32.71;38.6;17.76;43.66;65.38;51.1;45.29;379.9;350.9;37.49;51.39;30.47;22.03;43.72;28.25;53.88;133.7;54.31;43.75;65.47;31.69;45.48;15.47;20.84;23.07;43.42;51.59;49.12;65.44;325.6
101;2010;113;1800;0;20.57;47.25;46.98;23.37;41.06;31.12;42.87;14.76;46.25;15.75;41.56;27.88;16.53;27.18;23.92;21.11;26.5;28.97;37.5;47.05;237.8;254.5;19.42;26.84;19.03;45.98;19.5;23.86;37.26;30.01;25.74;19.84;30.17;35;39.5;32.8;18.29;25.49;28.08;60.07;56.74;16.15;209.3;38.93;10.34;28.66;19.63;20.75;16.87;48.34;23.65;15.77;26.35;15.57;26.36;7.908;21.19;28.34;11.66;32.76;44.72;36.91;31.91;264.6;243.2;27.98;34.4;19.56;15.94;30.65;21.84;39.26;102.1;37.51;30.71;48.52;21.65;32.26;11.53;14.19;16.1;31.67;37.44;36.09;50.1;224.9
101;2010;113;1815;0;16.42;38.16;36.55;18.38;33.56;24.91;34.57;11.9;38.21;12.38;33.36;21.81;13.35;21.95;18.19;16.41;21.3;23.15;30.04;36.67;190.4;204;15.08;21.64;14.87;36.12;15.58;19.09;29.8;23.85;20.87;16.07;23.57;27.74;31.29;26.6;13.95;20.41;22.34;47.89;46.04;13.01;167.9;30.52;7.948;22.48;15.72;16.31;13.44;37.39;18.28;12.11;21.06;12.44;20.31;6.176;16.8;22.74;9.38;25.59;36.69;29.16;25.72;212.7;193.6;22.22;27.46;15.83;12.31;24.24;17.07;31.19;79.26;30.23;24.49;38.1;17.41;25.66;8.92;11.39;12.94;25.13;29.87;29.2;39.27;179.7
101;2010;113;1830;0;13.85;32.26;30.73;15.38;28.21;20.72;29.46;9.98;31.82;10.2;27.79;18.46;11.1;18.65;15.42;13.85;18.04;19.35;25.26;30.94;159.2;172.1;12.76;18.02;12.67;30.17;13.25;15.98;25.2;19.96;17.72;13.37;19.96;23.38;26.3;22.11;11.87;17.2;18.83;40.21;38.36;11.12;141.4;26.11;6.645;18.56;13.22;13.52;11.17;31.89;15.33;10.09;17.88;10.48;17.18;5.125;13.92;19.09;7.899;21.87;30.99;24.79;21.59;179.6;162.4;18.6;22.98;13.11;10.54;20.41;14.38;26.13;67.7;25.38;20.63;32.12;14.39;21.34;7.622;9.42;10.72;20.93;25.01;24.44;33.16;151.2
101;2010;113;1845;0;11.71;27.14;25.87;12.92;23.84;17.34;24.63;8.25;26.63;8.57;23.74;15.56;9.21;15.6;13.02;11.54;14.64;15.83;21.16;26.27;134.8;146.5;10.8;15.32;10.74;25.85;11.15;13.16;21.08;16.47;14.65;11.21;17.06;19.96;22.48;18.45;10.22;14.31;15.73;33.17;32.2;9.27;120.3;22.03;5.524;15.74;10.75;11.52;9.33;27.17;12.85;8.58;14.73;8.83;14.68;4.253;11.7;15.64;6.544;18.1;26.08;20.92;18.05;152;138.8;15.44;19.32;11.29;8.77;17.16;11.75;21.72;56.62;21.18;17.23;26.62;12.04;17.87;6.454;7.889;8.91;17.48;20.82;20.17;27.42;128.3
101;2010;113;1900;0;11.1;25.6;24.87;12.03;22.38;16.42;23.27;7.812;24.82;8.09;22.83;15.18;8.43;14.66;12.22;10.77;13.58;14.8;20.06;24.81;126.4;139.6;10.25;14.58;10.34;24.91;10.36;12.32;20.02;15.5;13.82;10.65;16.07;18.94;21.35;17.57;9.71;13.33;14.71;30.94;30.38;8.58;113.5;20.48;5.211;15.08;9.98;10.83;8.74;25.19;12.26;8.13;13.83;8.4;13.81;3.942;11.4;14.58;6.312;16.91;24.78;19.77;17.03;144.4;132.1;14.61;18.61;10.9;8.1;16.06;10.96;20.35;53.1;20.31;16.38;25.23;11.54;16.95;6.012;7.427;8.57;16.62;19.57;18.81;26.03;121
101;2010;113;1915;0;11.26;25.87;25.3;11.72;21.99;16.39;23.09;7.894;25.51;8.45;22.43;15.56;8.34;14.36;11.93;10.08;13.4;14.73;20.88;24.09;125.7;141.9;10.17;14.98;10.47;24.15;10.55;11.99;18.97;15.08;13.64;10.69;15.71;18.8;21.62;17.86;9.14;12.83;14.29;30.07;30.23;8.6;114.6;19.69;4.964;16.24;9.9;10.77;8.97;23.28;11.92;7.487;13.53;8.69;13.32;3.883;11.88;14.44;6.491;16.08;25.53;19.44;16.95;144.3;132.1;14.01;19.19;11.36;7.78;16.26;10.39;20.05;49.65;19.77;16.08;24.63;11.34;16.81;5.614;7.395;8.49;15.74;18.93;18.61;24.82;122.2
101;2010;113;1930;0;8.53;21.06;19.84;8.48;17.32;12.51;17.91;5.953;20.72;6.628;17.34;12.64;6.499;10.62;8.66;7.154;10.25;10.67;17.41;17.29;103.5;117.7;7.538;11.77;8.28;17.96;8.37;8.93;14.09;11.25;11.18;8.5;11.75;14.88;17.09;13.74;6.443;9.52;10.8;22.54;24.09;6.67;96.9;14.58;3.364;12.99;7.243;7.943;6.923;16.73;8.76;5.201;10.12;6.822;9.14;2.879;9.68;10.76;4.993;11.67;20.42;14.73;13.41;121.2;108.4;10.15;15.1;9.3;5.557;12.36;7.041;15;35.61;15.42;12.17;17.42;8.86;12.17;4.047;6.025;6.502;11.81;14.21;14.07;17.51;102.3
101;2010;113;1945;0;5.72;15.34;14.48;5.567;11.29;8.08;11.22;3.719;14.41;4.739;11.85;8.51;4.487;6.566;5.669;4.874;6.921;6.404;12;11.53;82.7;90.2;5.355;7.573;5.893;12.08;5.546;6.088;9.33;7.513;8.34;5.717;7.8;10.6;11.15;8.74;4.547;6.485;7.143;15.52;17.11;4.142;77.73;10.41;1.979;8.95;4.975;4.911;4.806;12.38;5.986;3.528;6.709;4.618;6.537;1.971;6.57;7.428;3.263;8.22;13.27;10.06;9.41;97.1;86.9;6.947;10.42;6.499;3.854;8.37;4.622;10.77;26.2;10.29;7.666;11.35;6.236;8.05;2.992;3.945;4.394;8.7;9.93;9.34;12.15;84.9
101;2010;113;2000;0;5.185;12.4;13.15;5.134;9.77;7.129;10;3.262;11.62;4.115;10.73;7.568;3.741;5.789;5.555;4.613;5.879;5.985;9.87;10.89;71.06;76.62;4.897;6.861;5.352;11.73;4.646;5.378;8.63;6.833;6.954;4.853;7.333;9.2;9.93;8.01;4.471;5.677;6.226;13.77;14.4;3.554;62.73;9.08;1.781;7.773;4.303;4.649;4.336;11.18;5.675;3.413;5.783;3.962;6.415;1.768;5.799;6.554;2.693;7.441;11.57;8.59;7.634;79.94;73.23;6.276;9.39;5.456;3.639;7.38;4.454;9.41;24.09;8.89;7.026;10.87;5.563;7.503;2.665;3.318;3.488;7.582;8.83;8.22;11.55;70.13
101;2010;113;2015;0;3.295;8.71;8.6;3.553;6.802;5.092;7.36;2.235;7.921;2.631;7.389;5.113;2.543;4.275;3.543;3.046;4.035;4.357;6.629;7.737;47.2;52.57;3.343;4.825;3.568;8.17;3.163;3.797;6.238;4.785;4.705;3.4;5.119;6.266;7.124;5.687;3.034;4.07;4.453;9.66;10.08;2.47;43.19;6.539;1.402;5.218;2.801;3.274;2.823;7.804;3.864;2.22;4.208;2.553;4.302;1.123;3.767;4.601;1.837;5.205;8.42;6.215;5.352;55.08;49.98;4.428;6.498;3.609;2.331;5.048;2.924;6.52;17.04;6.353;5.123;7.756;3.699;5.234;1.667;2.179;2.463;5.306;6.215;5.835;8.07;46.75
101;2010;113;2030;0;1.907;5.351;4.965;2.168;4.392;3.027;4.584;1.321;5.207;1.451;4.427;2.702;1.56;2.434;2.126;1.88;2.554;2.59;3.906;4.671;29.84;32.7;2.019;2.892;2.017;4.943;2.073;2.44;3.963;3.004;2.876;2.057;3.245;3.93;4.307;3.435;1.781;2.619;2.915;6.307;6.312;1.655;27.64;4.155;0.99;2.788;1.784;1.819;1.513;4.888;2.105;1.309;2.646;1.563;2.557;0.765;2.121;2.815;1.177;3.178;5.151;3.913;3.356;34.33;30.79;2.699;3.659;2.016;1.363;3.046;1.832;3.965;10.76;3.936;2.989;4.74;2.109;3.002;1.04;1.288;1.439;3.238;3.767;3.636;4.939;29.32
101;2010;113;2045;0;1.02;2.286;2.108;1.007;1.837;1.277;1.939;0.914;2.171;1.012;1.881;1.407;0.78;1.289;1.169;1.062;1.118;1.208;1.562;2.027;14.57;15.81;0.911;1.213;0.842;2.216;0.87;1.094;1.843;1.3;1.211;0.873;1.43;1.701;1.891;1.499;0.78;1.167;1.242;2.907;2.802;0.664;13.55;1.813;0.676;1.251;0.97;1.193;1.008;2.164;1.121;0.961;1.099;0.837;1.133;0.49;0.964;1.234;0.731;1.405;2.247;1.665;1.376;16.78;15.09;1.148;1.487;0.916;0.968;1.288;1.009;1.692;5.149;1.666;1.263;2.061;1.024;1.313;0.713;0.858;0.966;1.379;1.627;1.545;2.21;14.47
101;2010;113;2100;0;0.485;1.103;1.07;0.63;0.926;0.746;1.19;0.277;1.146;0.32;0.949;0.759;0.475;0.716;0.594;0.453;0.71;0.753;1.01;1.005;6.372;6.894;0.42;0.568;0.475;0.872;0.431;0.435;0.702;0.585;0.575;0.47;0.563;0.694;0.752;0.622;0.405;0.53;0.576;1.126;1.111;0.42;5.933;0.9;0.033;0.84;0.485;0.404;0.353;1.082;0.638;0.298;0.723;0.405;0.75;0.084;0.653;0.694;0.214;0.798;0.959;0.805;0.856;7.32;6.487;0.731;0.885;0.564;0.323;0.836;0.471;0.899;1.869;0.826;0.801;1.031;0.596;0.825;0.228;0.347;0.394;0.802;0.856;0.891;0.988;6.283
